time_sec,seq,ax_ms2,ay_ms2,az_ms2,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1.166166,93406,-0.013000,-0.101000,9.836000,-0.001326,-0.010299,1.002993,0.000000,-0.001000,-0.002000
1.166422,93407,0.002000,-0.107000,9.836000,0.000204,-0.010911,1.002993,0.000000,-0.002000,-0.002000
1.258544,93408,-0.022000,-0.100000,9.851000,-0.002243,-0.010197,1.004522,0.000000,-0.002000,-0.001000
1.258785,93409,-0.008000,-0.091000,9.844000,-0.000816,-0.009279,1.003809,0.000000,-0.002000,-0.002000
1.259033,93410,-0.018000,-0.100000,9.845000,-0.001835,-0.010197,1.003911,0.001000,-0.001000,-0.001000
1.259283,93411,-0.035000,-0.131000,9.848000,-0.003569,-0.013358,1.004217,0.000000,-0.001000,-0.001000
1.259534,93412,-0.022000,-0.110000,9.845000,-0.002243,-0.011217,1.003911,0.000000,-0.001000,-0.001000
1.350552,93413,-0.002000,-0.102000,9.842000,-0.000204,-0.010401,1.003605,0.000000,-0.001000,0.000000
1.350813,93414,-0.012000,-0.092000,9.850000,-0.001224,-0.009381,1.004420,0.000000,-0.002000,0.000000
1.351145,93415,-0.020000,-0.103000,9.862000,-0.002039,-0.010503,1.005644,0.001000,-0.002000,-0.002000
1.351424,93416,-0.013000,-0.108000,9.835000,-0.001326,-0.011013,1.002891,0.000000,-0.001000,-0.001000
1.351678,93417,-0.004000,-0.105000,9.834000,-0.000408,-0.010707,1.002789,0.000000,0.000000,-0.002000
1.449575,93418,-0.025000,-0.118000,9.845000,-0.002549,-0.012033,1.003911,0.000000,-0.001000,0.000000
1.449857,93419,-0.021000,-0.110000,9.846000,-0.002141,-0.011217,1.004013,0.000000,-0.001000,-0.001000
1.450126,93420,-0.019000,-0.093000,9.840000,-0.001937,-0.009483,1.003401,0.000000,-0.001000,-0.001000
1.450404,93421,-0.015000,-0.102000,9.839000,-0.001530,-0.010401,1.003299,0.000000,-0.002000,-0.001000
1.450659,93422,-0.007000,-0.095000,9.839000,-0.000714,-0.009687,1.003299,0.000000,-0.002000,-0.002000
1.549373,93423,-0.026000,-0.100000,9.842000,-0.002651,-0.010197,1.003605,0.000000,-0.002000,0.000000
1.549652,93424,-0.017000,-0.115000,9.857000,-0.001734,-0.011727,1.005134,0.000000,-0.002000,-0.001000
1.549926,93425,-0.016000,-0.103000,9.838000,-0.001632,-0.010503,1.003197,0.001000,-0.002000,-0.001000
1.550183,93426,-0.016000,-0.090000,9.849000,-0.001632,-0.009177,1.004318,0.000000,0.000000,-0.001000
1.550443,93427,-0.017000,-0.093000,9.858000,-0.001734,-0.009483,1.005236,0.000000,-0.001000,-0.001000
1.645287,93428,-0.036000,-0.095000,9.814000,-0.003671,-0.009687,1.000749,0.000000,-0.003000,-0.001000
1.645566,93429,-0.015000,-0.119000,9.819000,-0.001530,-0.012135,1.001259,0.001000,-0.003000,-0.002000
1.645811,93430,-0.008000,-0.107000,9.869000,-0.000816,-0.010911,1.006358,0.000000,-0.001000,-0.001000
1.646064,93431,-0.022000,-0.107000,9.856000,-0.002243,-0.010911,1.005032,0.000000,-0.002000,-0.001000
1.646302,93432,-0.013000,-0.104000,9.853000,-0.001326,-0.010605,1.004726,0.000000,-0.001000,0.000000
1.738236,93433,-0.019000,-0.118000,9.865000,-0.001937,-0.012033,1.005950,-0.001000,-0.001000,-0.002000
1.738504,93434,-0.011000,-0.105000,9.841000,-0.001122,-0.010707,1.003503,-0.001000,-0.001000,-0.003000
1.738752,93435,-0.012000,-0.108000,9.818000,-0.001224,-0.011013,1.001157,-0.001000,-0.002000,0.000000
1.738986,93436,-0.024000,-0.092000,9.848000,-0.002447,-0.009381,1.004217,0.000000,-0.002000,0.000000
1.739226,93437,-0.004000,-0.099000,9.859000,-0.000408,-0.010095,1.005338,0.000000,-0.001000,-0.001000
1.836305,93438,-0.025000,-0.096000,9.872000,-0.002549,-0.009789,1.006664,0.000000,-0.001000,-0.001000
1.836591,93439,-0.017000,-0.107000,9.861000,-0.001734,-0.010911,1.005542,0.000000,-0.002000,-0.001000
1.836869,93440,-0.022000,-0.110000,9.809000,-0.002243,-0.011217,1.000240,0.000000,-0.002000,-0.001000
1.837146,93441,-0.015000,-0.106000,9.830000,-0.001530,-0.010809,1.002381,-0.001000,-0.002000,-0.001000
1.837471,93442,-0.005000,-0.105000,9.832000,-0.000510,-0.010707,1.002585,0.000000,-0.002000,-0.003000
1.937570,93443,-0.006000,-0.104000,9.838000,-0.000612,-0.010605,1.003197,0.000000,-0.002000,-0.001000
1.937873,93444,-0.024000,-0.113000,9.836000,-0.002447,-0.011523,1.002993,0.001000,-0.002000,-0.001000
1.938240,93445,-0.016000,-0.090000,9.863000,-0.001632,-0.009177,1.005746,0.000000,-0.001000,-0.001000
1.938528,93446,-0.014000,-0.101000,9.823000,-0.001428,-0.010299,1.001667,0.000000,-0.001000,0.000000
1.938803,93447,-0.026000,-0.112000,9.839000,-0.002651,-0.011421,1.003299,0.000000,-0.002000,0.000000
2.040346,93448,-0.022000,-0.113000,9.848000,-0.002243,-0.011523,1.004217,0.000000,-0.002000,-0.001000
2.040604,93449,-0.022000,-0.106000,9.854000,-0.002243,-0.010809,1.004828,0.000000,-0.001000,-0.001000
2.040841,93450,-0.011000,-0.098000,9.848000,-0.001122,-0.009993,1.004217,0.001000,0.000000,-0.001000
2.041068,93451,-0.017000,-0.093000,9.842000,-0.001734,-0.009483,1.003605,0.000000,0.000000,0.000000
2.041304,93452,-0.009000,-0.099000,9.842000,-0.000918,-0.010095,1.003605,0.000000,-0.001000,-0.002000
2.140196,93453,-0.019000,-0.109000,9.847000,-0.001937,-0.011115,1.004115,0.000000,-0.001000,-0.001000
2.140456,93454,-0.016000,-0.104000,9.857000,-0.001632,-0.010605,1.005134,0.000000,-0.002000,-0.001000
2.140702,93455,-0.017000,-0.098000,9.846000,-0.001734,-0.009993,1.004013,0.001000,-0.003000,-0.001000
2.140940,93456,-0.007000,-0.091000,9.831000,-0.000714,-0.009279,1.002483,0.000000,-0.001000,-0.001000
2.141192,93457,-0.026000,-0.107000,9.860000,-0.002651,-0.010911,1.005440,0.000000,-0.001000,-0.001000
2.232862,93458,-0.013000,-0.105000,9.840000,-0.001326,-0.010707,1.003401,0.000000,-0.002000,-0.001000
2.233103,93459,-0.011000,-0.103000,9.834000,-0.001122,-0.010503,1.002789,0.000000,-0.002000,-0.001000
2.233336,93460,-0.016000,-0.105000,9.844000,-0.001632,-0.010707,1.003809,0.000000,-0.001000,-0.001000
2.233552,93461,-0.008000,-0.099000,9.880000,-0.000816,-0.010095,1.007480,0.001000,-0.002000,-0.001000
2.233781,93462,-0.025000,-0.103000,9.830000,-0.002549,-0.010503,1.002381,0.000000,-0.001000,-0.001000
2.329822,93463,-0.020000,-0.098000,9.819000,-0.002039,-0.009993,1.001259,0.000000,-0.001000,-0.001000
2.330054,93464,-0.029000,-0.112000,9.858000,-0.002957,-0.011421,1.005236,0.000000,-0.002000,-0.001000
2.330285,93465,-0.022000,-0.117000,9.845000,-0.002243,-0.011931,1.003911,0.001000,-0.003000,-0.001000
2.330514,93466,-0.022000,-0.098000,9.848000,-0.002243,-0.009993,1.004217,0.000000,-0.001000,-0.001000
2.330742,93467,-0.017000,-0.109000,9.849000,-0.001734,-0.011115,1.004318,0.000000,-0.001000,-0.002000
2.424822,93468,-0.016000,-0.107000,9.848000,-0.001632,-0.010911,1.004217,0.000000,-0.001000,-0.001000
2.425094,93469,-0.017000,-0.109000,9.853000,-0.001734,-0.011115,1.004726,0.000000,-0.002000,-0.001000
2.425317,93470,-0.028000,-0.106000,9.821000,-0.002855,-0.010809,1.001463,0.001000,-0.001000,0.000000
2.425545,93471,-0.011000,-0.101000,9.841000,-0.001122,-0.010299,1.003503,0.000000,0.000000,-0.001000
2.425771,93472,-0.011000,-0.099000,9.832000,-0.001122,-0.010095,1.002585,0.000000,-0.002000,-0.001000
2.519645,93473,-0.008000,-0.101000,9.857000,-0.000816,-0.010299,1.005134,0.000000,-0.001000,-0.002000
2.519895,93474,-0.023000,-0.116000,9.838000,-0.002345,-0.011829,1.003197,0.000000,-0.001000,0.000000
2.520139,93475,-0.027000,-0.105000,9.825000,-0.002753,-0.010707,1.001871,0.001000,-0.002000,0.000000
2.520392,93476,-0.010000,-0.107000,9.844000,-0.001020,-0.010911,1.003809,0.000000,-0.002000,-0.001000
2.520646,93477,-0.012000,-0.110000,9.850000,-0.001224,-0.011217,1.004420,0.000000,-0.001000,-0.001000
2.619113,93478,-0.011000,-0.111000,9.833000,-0.001122,-0.011319,1.002687,0.000000,-0.001000,-0.001000
2.619370,93479,-0.017000,-0.103000,9.855000,-0.001734,-0.010503,1.004930,0.000000,-0.001000,-0.001000
2.619624,93480,-0.019000,-0.108000,9.836000,-0.001937,-0.011013,1.002993,0.000000,-0.002000,-0.002000
2.619875,93481,-0.020000,-0.104000,9.835000,-0.002039,-0.010605,1.002891,0.000000,-0.002000,-0.001000
2.620130,93482,-0.011000,-0.113000,9.836000,-0.001122,-0.011523,1.002993,0.000000,-0.001000,-0.001000
2.716482,93483,0.005000,-0.106000,9.855000,0.000510,-0.010809,1.004930,0.000000,-0.001000,-0.002000
2.716738,93484,-0.013000,-0.102000,9.839000,-0.001326,-0.010401,1.003299,0.001000,-0.001000,-0.001000
2.716983,93485,-0.016000,-0.113000,9.848000,-0.001632,-0.011523,1.004217,0.000000,0.000000,-0.003000
2.717229,93486,-0.010000,-0.114000,9.837000,-0.001020,-0.011625,1.003095,0.000000,0.000000,-0.001000
2.717465,93487,-0.017000,-0.103000,9.845000,-0.001734,-0.010503,1.003911,0.000000,0.000000,0.000000
2.811994,93488,-0.012000,-0.099000,9.829000,-0.001224,-0.010095,1.002279,0.000000,-0.002000,-0.001000
2.812243,93489,-0.007000,-0.102000,9.830000,-0.000714,-0.010401,1.002381,0.000000,-0.001000,-0.001000
2.812490,93490,-0.013000,-0.110000,9.866000,-0.001326,-0.011217,1.006052,0.000000,-0.001000,0.000000
2.812737,93491,-0.017000,-0.102000,9.845000,-0.001734,-0.010401,1.003911,0.001000,-0.003000,0.000000
2.812967,93492,0.001000,-0.099000,9.829000,0.000102,-0.010095,1.002279,0.000000,-0.002000,-0.002000
2.898194,93493,-0.032000,-0.113000,9.838000,-0.003263,-0.011523,1.003197,0.000000,-0.001000,-0.002000
2.898425,93494,0.002000,-0.112000,9.833000,0.000204,-0.011421,1.002687,0.000000,-0.001000,-0.001000
2.898650,93495,-0.022000,-0.102000,9.839000,-0.002243,-0.010401,1.003299,0.000000,0.000000,0.000000
2.898894,93496,-0.010000,-0.094000,9.827000,-0.001020,-0.009585,1.002075,0.000000,-0.002000,-0.001000
2.899130,93497,-0.008000,-0.092000,9.824000,-0.000816,-0.009381,1.001769,-0.001000,-0.002000,-0.001000
2.990111,93498,-0.027000,-0.114000,9.826000,-0.002753,-0.011625,1.001973,0.001000,-0.002000,-0.001000
2.990345,93499,-0.012000,-0.113000,9.821000,-0.001224,-0.011523,1.001463,0.000000,-0.002000,-0.001000
2.990575,93500,-0.015000,-0.116000,9.846000,-0.001530,-0.011829,1.004013,0.000000,-0.002000,-0.001000
2.990794,93501,-0.028000,-0.104000,9.864000,-0.002855,-0.010605,1.005848,0.000000,-0.002000,0.000000
2.991014,93502,-0.013000,-0.099000,9.850000,-0.001326,-0.010095,1.004420,0.000000,-0.002000,-0.001000
3.076008,93503,-0.020000,-0.111000,9.839000,-0.002039,-0.011319,1.003299,0.000000,-0.001000,0.000000
3.076280,93504,-0.013000,-0.122000,9.844000,-0.001326,-0.012441,1.003809,0.000000,-0.002000,-0.001000
3.076494,93505,-0.005000,-0.111000,9.854000,-0.000510,-0.011319,1.004828,0.001000,0.000000,-0.001000
3.076715,93506,-0.008000,-0.108000,9.832000,-0.000816,-0.011013,1.002585,0.000000,-0.001000,-0.002000
3.076937,93507,-0.002000,-0.101000,9.862000,-0.000204,-0.010299,1.005644,0.000000,-0.002000,-0.002000
3.162957,93508,-0.014000,-0.099000,9.826000,-0.001428,-0.010095,1.001973,0.002000,-0.002000,-0.002000
3.163187,93509,-0.007000,-0.098000,9.820000,-0.000714,-0.009993,1.001361,0.001000,-0.002000,0.000000
3.163444,93510,-0.011000,-0.106000,9.836000,-0.001122,-0.010809,1.002993,0.002000,-0.001000,-0.001000
3.163687,93511,-0.031000,-0.105000,9.858000,-0.003161,-0.010707,1.005236,0.000000,0.000000,-0.001000
3.163934,93512,-0.024000,-0.113000,9.839000,-0.002447,-0.011523,1.003299,0.000000,-0.002000,0.000000
3.250424,93513,-0.003000,-0.101000,9.850000,-0.000306,-0.010299,1.004420,0.000000,-0.001000,-0.001000
3.250681,93514,-0.014000,-0.112000,9.863000,-0.001428,-0.011421,1.005746,0.000000,-0.001000,-0.001000
3.250925,93515,-0.013000,-0.112000,9.845000,-0.001326,-0.011421,1.003911,0.000000,0.000000,-0.001000
3.251168,93516,-0.016000,-0.110000,9.832000,-0.001632,-0.011217,1.002585,0.001000,-0.001000,0.000000
3.251422,93517,-0.034000,-0.113000,9.836000,-0.003467,-0.011523,1.002993,0.000000,-0.001000,-0.002000
3.336895,93518,0.002000,-0.102000,9.863000,0.000204,-0.010401,1.005746,0.000000,0.000000,-0.001000
3.337115,93519,-0.016000,-0.097000,9.855000,-0.001632,-0.009891,1.004930,0.000000,0.000000,-0.001000
3.337914,93520,-0.011000,-0.084000,9.843000,-0.001122,-0.008566,1.003707,0.000000,-0.002000,-0.001000
3.338153,93521,-0.024000,-0.092000,9.824000,-0.002447,-0.009381,1.001769,0.000000,0.000000,-0.001000
3.338396,93522,-0.018000,-0.104000,9.849000,-0.001835,-0.010605,1.004318,0.000000,-0.001000,0.000000
3.424796,93523,-0.016000,-0.097000,9.822000,-0.001632,-0.009891,1.001565,0.001000,-0.003000,0.000000
3.425069,93524,-0.015000,-0.097000,9.838000,-0.001530,-0.009891,1.003197,0.000000,-0.003000,-0.001000
3.425314,93525,-0.018000,-0.094000,9.840000,-0.001835,-0.009585,1.003401,0.000000,-0.002000,-0.001000
3.425556,93526,-0.005000,-0.098000,9.869000,-0.000510,-0.009993,1.006358,0.000000,-0.002000,-0.001000
3.425800,93527,-0.008000,-0.106000,9.836000,-0.000816,-0.010809,1.002993,0.000000,-0.002000,-0.001000
3.517882,93528,-0.014000,-0.107000,9.865000,-0.001428,-0.010911,1.005950,0.000000,-0.001000,-0.001000
3.518119,93529,-0.020000,-0.106000,9.834000,-0.002039,-0.010809,1.002789,0.000000,-0.001000,-0.002000
3.518339,93530,-0.028000,-0.102000,9.841000,-0.002855,-0.010401,1.003503,0.000000,-0.001000,0.000000
3.518556,93531,-0.022000,-0.105000,9.852000,-0.002243,-0.010707,1.004624,0.000000,0.000000,0.000000
3.518787,93532,-0.028000,-0.099000,9.856000,-0.002855,-0.010095,1.005032,0.000000,-0.001000,-0.001000
3.607477,93533,0.011000,-0.107000,9.869000,0.001122,-0.010911,1.006358,0.000000,-0.001000,0.000000
3.607713,93534,-0.010000,-0.113000,9.848000,-0.001020,-0.011523,1.004217,0.001000,-0.001000,-0.002000
3.607926,93535,0.004000,-0.110000,9.831000,0.000408,-0.011217,1.002483,0.000000,0.000000,0.000000
3.608140,93536,-0.012000,-0.098000,9.833000,-0.001224,-0.009993,1.002687,0.000000,0.000000,-0.001000
3.608369,93537,-0.012000,-0.100000,9.855000,-0.001224,-0.010197,1.004930,0.001000,-0.001000,-0.001000
3.698438,93538,-0.023000,-0.111000,9.831000,-0.002345,-0.011319,1.002483,0.000000,-0.002000,-0.002000
3.698655,93539,-0.034000,-0.098000,9.854000,-0.003467,-0.009993,1.004828,0.001000,-0.001000,0.000000
3.698876,93540,-0.018000,-0.102000,9.870000,-0.001835,-0.010401,1.006460,0.000000,0.001000,-0.001000
3.699106,93541,-0.028000,-0.113000,9.841000,-0.002855,-0.011523,1.003503,0.000000,-0.001000,-0.001000
3.699341,93542,-0.028000,-0.123000,9.817000,-0.002855,-0.012543,1.001055,0.001000,-0.003000,-0.001000
3.788735,93543,-0.025000,-0.103000,9.841000,-0.002549,-0.010503,1.003503,0.000000,-0.001000,-0.001000
3.789056,93544,-0.023000,-0.096000,9.838000,-0.002345,-0.009789,1.003197,0.000000,-0.002000,-0.001000
3.789294,93545,-0.011000,-0.105000,9.839000,-0.001122,-0.010707,1.003299,0.000000,0.000000,0.000000
3.789531,93546,-0.005000,-0.099000,9.830000,-0.000510,-0.010095,1.002381,0.000000,-0.002000,-0.001000
3.789779,93547,-0.016000,-0.114000,9.833000,-0.001632,-0.011625,1.002687,0.000000,0.000000,-0.002000
3.879863,93548,-0.002000,-0.102000,9.878000,-0.000204,-0.010401,1.007276,0.000000,0.000000,-0.002000
3.880114,93549,-0.017000,-0.111000,9.832000,-0.001734,-0.011319,1.002585,0.000000,0.000000,-0.001000
3.880358,93550,-0.011000,-0.095000,9.857000,-0.001122,-0.009687,1.005134,0.000000,-0.001000,-0.001000
3.880600,93551,-0.022000,-0.107000,9.851000,-0.002243,-0.010911,1.004522,0.000000,-0.001000,0.000000
3.880843,93552,-0.016000,-0.101000,9.825000,-0.001632,-0.010299,1.001871,0.000000,0.000000,-0.001000
3.970494,93553,-0.014000,-0.114000,9.875000,-0.001428,-0.011625,1.006970,0.001000,-0.002000,-0.001000
3.970748,93554,-0.022000,-0.110000,9.833000,-0.002243,-0.011217,1.002687,0.001000,-0.003000,-0.001000
3.970993,93555,-0.019000,-0.096000,9.815000,-0.001937,-0.009789,1.000851,0.001000,-0.003000,-0.001000
3.971248,93556,-0.027000,-0.101000,9.843000,-0.002753,-0.010299,1.003707,0.001000,-0.002000,-0.001000
3.971475,93557,-0.007000,-0.095000,9.894000,-0.000714,-0.009687,1.008907,0.000000,0.000000,-0.001000
4.064707,93558,-0.002000,-0.090000,9.813000,-0.000204,-0.009177,1.000648,0.001000,0.001000,0.000000
4.064926,93559,-0.002000,-0.090000,9.585000,-0.000204,-0.009177,0.977398,0.000000,-0.005000,-0.002000
4.065139,93560,-0.014000,-0.100000,9.985000,-0.001428,-0.010197,1.018187,0.000000,0.003000,0.000000
4.065367,93561,-0.015000,-0.103000,9.866000,-0.001530,-0.010503,1.006052,0.000000,-0.002000,-0.001000
4.065589,93562,-0.003000,-0.102000,9.822000,-0.000306,-0.010401,1.001565,0.000000,-0.002000,-0.001000
4.152920,93563,-0.007000,-0.088000,9.871000,-0.000714,-0.008974,1.006562,0.001000,-0.002000,0.000000
4.153139,93564,-0.024000,-0.085000,9.866000,-0.002447,-0.008668,1.006052,0.000000,-0.001000,0.000000
4.153370,93565,-0.029000,-0.106000,9.849000,-0.002957,-0.010809,1.004318,0.000000,-0.001000,-0.001000
4.153592,93566,-0.017000,-0.111000,9.814000,-0.001734,-0.011319,1.000749,0.001000,-0.002000,0.000000
4.153813,93567,-0.016000,-0.109000,9.814000,-0.001632,-0.011115,1.000749,0.001000,-0.001000,0.000000
4.241545,93568,-0.023000,-0.108000,9.859000,-0.002345,-0.011013,1.005338,0.000000,0.000000,-0.002000
4.241771,93569,-0.013000,-0.099000,9.813000,-0.001326,-0.010095,1.000648,0.000000,-0.002000,-0.001000
4.242002,93570,-0.016000,-0.110000,9.856000,-0.001632,-0.011217,1.005032,0.000000,-0.002000,-0.002000
4.242225,93571,-0.010000,-0.090000,9.827000,-0.001020,-0.009177,1.002075,0.000000,-0.001000,-0.001000
4.242455,93572,-0.014000,-0.121000,9.841000,-0.001428,-0.012339,1.003503,0.000000,-0.001000,-0.001000
4.328949,93573,-0.013000,-0.119000,9.853000,-0.001326,-0.012135,1.004726,0.001000,-0.002000,-0.001000
4.329180,93574,-0.017000,-0.107000,9.821000,-0.001734,-0.010911,1.001463,0.000000,-0.002000,-0.001000
4.329409,93575,-0.022000,-0.102000,9.873000,-0.002243,-0.010401,1.006766,0.001000,-0.002000,-0.001000
4.329623,93576,0.000000,-0.102000,9.870000,0.000000,-0.010401,1.006460,0.000000,-0.003000,-0.001000
4.329845,93577,-0.037000,-0.083000,9.827000,-0.003773,-0.008464,1.002075,0.000000,-0.002000,-0.001000
4.425213,93578,0.006000,-0.111000,9.831000,0.000612,-0.011319,1.002483,0.000000,-0.002000,0.000000
4.425454,93579,-0.019000,-0.062000,9.848000,-0.001937,-0.006322,1.004217,0.000000,-0.006000,0.000000
4.425689,93580,-0.020000,-0.096000,9.880000,-0.002039,-0.009789,1.007480,0.001000,-0.001000,0.000000
4.425946,93581,0.015000,-0.116000,9.835000,0.001530,-0.011829,1.002891,0.000000,-0.001000,-0.001000
4.426183,93582,-0.052000,-0.090000,9.853000,-0.005303,-0.009177,1.004726,0.000000,0.000000,-0.001000
4.514299,93583,0.002000,-0.108000,9.827000,0.000204,-0.011013,1.002075,0.001000,-0.002000,0.000000
4.514514,93584,-0.002000,-0.100000,9.830000,-0.000204,-0.010197,1.002381,0.001000,-0.003000,0.000000
4.514736,93585,-0.023000,-0.116000,9.864000,-0.002345,-0.011829,1.005848,0.001000,-0.002000,0.000000
4.514964,93586,-0.014000,-0.104000,9.840000,-0.001428,-0.010605,1.003401,0.000000,-0.003000,-0.001000
4.515192,93587,-0.023000,-0.104000,9.850000,-0.002345,-0.010605,1.004420,0.000000,-0.001000,-0.002000
4.599988,93588,-0.001000,-0.098000,9.879000,-0.000102,-0.009993,1.007378,0.001000,-0.002000,-0.001000
4.600223,93589,-0.022000,-0.102000,9.847000,-0.002243,-0.010401,1.004115,0.001000,-0.002000,-0.003000
4.600454,93590,-0.016000,-0.105000,9.827000,-0.001632,-0.010707,1.002075,0.000000,-0.001000,-0.002000
4.600661,93591,-0.023000,-0.099000,9.833000,-0.002345,-0.010095,1.002687,0.001000,0.000000,0.000000
4.600874,93592,-0.004000,-0.089000,9.847000,-0.000408,-0.009075,1.004115,0.000000,-0.002000,-0.001000
4.691694,93593,-0.016000,-0.110000,9.848000,-0.001632,-0.011217,1.004217,0.001000,-0.002000,-0.002000
4.692013,93594,-0.027000,-0.114000,9.819000,-0.002753,-0.011625,1.001259,0.000000,-0.001000,0.000000
4.692271,93595,-0.014000,-0.120000,9.857000,-0.001428,-0.012237,1.005134,0.000000,-0.002000,-0.001000
4.692520,93596,-0.017000,-0.115000,9.833000,-0.001734,-0.011727,1.002687,0.000000,0.000000,-0.001000
4.692773,93597,-0.018000,-0.102000,9.833000,-0.001835,-0.010401,1.002687,0.000000,-0.002000,-0.001000
4.782461,93598,-0.019000,-0.120000,9.846000,-0.001937,-0.012237,1.004013,0.001000,-0.001000,-0.001000
4.782709,93599,-0.014000,-0.092000,9.854000,-0.001428,-0.009381,1.004828,0.001000,-0.003000,-0.001000
