time_sec,seq,ax_ms2,ay_ms2,az_ms2,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
2093.540000,209354,-0.008000,-0.451000,9.821000,-0.000816,-0.045989,1.001463,0.000000,-0.001000,0.000000
2093.590000,209359,-0.016000,-0.430000,9.840000,-0.001632,-0.043848,1.003401,0.000000,-0.002000,0.000000
2093.640000,209364,-0.015000,-0.433000,9.848000,-0.001530,-0.044154,1.004217,0.004000,-0.002000,-0.001000
2093.690000,209369,0.000000,-0.456000,9.849000,0.000000,-0.046499,1.004318,0.000000,0.000000,-0.002000
2093.740000,209374,-0.074000,0.182000,9.420000,-0.007546,0.018559,0.960573,0.326000,0.004000,-0.195000
2093.790000,209379,0.077000,0.322000,9.887000,0.007852,0.032835,1.008193,0.043000,0.002000,0.199000
2093.840000,209384,0.068000,-0.360000,9.832000,0.006934,-0.036710,1.002585,0.007000,0.001000,0.098000
2093.890000,209389,1.101000,0.485000,19.613000,0.112271,0.049456,1.999969,0.856000,0.034000,-0.019000
2093.940000,209394,0.083000,-1.111000,6.076000,0.008464,-0.113290,0.619580,0.610000,-3.546000,0.182000
2093.990000,209399,1.391000,-0.182000,-2.097000,0.141843,-0.018559,-0.213834,0.205000,0.898000,-0.751000
2094.040000,209404,-0.641000,1.854000,16.661000,-0.065364,0.189055,1.698949,-1.694000,3.778000,0.234000
2094.090000,209409,-0.438000,-0.594000,6.571000,-0.044664,-0.060571,0.670056,-0.414000,-0.858000,0.205000
2094.140000,209414,2.867000,0.464000,8.005000,0.292353,0.047315,0.816283,2.289000,-0.461000,0.496000
2094.190000,209419,0.046000,-0.243000,9.850000,0.004691,-0.024779,1.004420,0.001000,0.003000,0.048000
2094.240000,209424,-0.030000,-0.106000,9.836000,-0.003059,-0.010809,1.002993,0.002000,0.000000,-0.001000
2094.290000,209429,-0.001000,-0.115000,9.830000,-0.000102,-0.011727,1.002381,0.001000,0.000000,0.033000
2094.340000,209434,-0.014000,-0.119000,9.841000,-0.001428,-0.012135,1.003503,0.001000,-0.001000,0.003000
2094.390000,209439,-0.021000,-0.117000,9.845000,-0.002141,-0.011931,1.003911,0.000000,-0.002000,0.000000
2094.440000,209444,-0.007000,-0.099000,9.826000,-0.000714,-0.010095,1.001973,0.000000,0.000000,0.012000
2094.490000,209449,-0.005000,-0.110000,9.850000,-0.000510,-0.011217,1.004420,-0.003000,-0.010000,0.082000
2094.540000,209454,-0.011000,-0.105000,9.841000,-0.001122,-0.010707,1.003503,0.001000,-0.003000,0.033000
2094.590000,209459,-0.019000,-0.111000,9.823000,-0.001937,-0.011319,1.001667,0.000000,0.000000,0.001000
2094.640000,209464,0.001000,-0.103000,9.832000,0.000102,-0.010503,1.002585,0.001000,-0.001000,-0.001000
2094.690000,209469,-0.014000,-0.105000,9.847000,-0.001428,-0.010707,1.004115,0.000000,-0.001000,0.000000
2094.740000,209474,-0.019000,-0.110000,9.835000,-0.001937,-0.011217,1.002891,0.000000,-0.002000,0.015000
2094.790000,209479,0.001000,-0.109000,9.841000,0.000102,-0.011115,1.003503,0.001000,-0.001000,0.000000
2094.840000,209484,-0.011000,-0.095000,9.860000,-0.001122,-0.009687,1.005440,0.000000,-0.001000,-0.001000
2094.890000,209489,-0.026000,-0.108000,9.826000,-0.002651,-0.011013,1.001973,0.001000,-0.002000,-0.001000
2094.940000,209494,-0.011000,-0.118000,9.834000,-0.001122,-0.012033,1.002789,0.000000,-0.001000,-0.001000
2094.990000,209499,-0.001000,-0.099000,9.837000,-0.000102,-0.010095,1.003095,0.000000,-0.002000,0.015000
2095.040000,209504,-0.001000,-0.093000,9.849000,-0.000102,-0.009483,1.004318,0.000000,-0.001000,0.000000
2095.090000,209509,-0.014000,-0.110000,9.839000,-0.001428,-0.011217,1.003299,0.000000,-0.002000,0.000000
2095.140000,209514,-0.020000,-0.116000,9.840000,-0.002039,-0.011829,1.003401,0.000000,0.000000,-0.002000
2095.190000,209519,-0.012000,-0.107000,9.849000,-0.001224,-0.010911,1.004318,0.000000,-0.001000,-0.002000
2095.240000,209524,-0.006000,-0.101000,9.839000,-0.000612,-0.010299,1.003299,0.000000,-0.001000,0.000000
2095.290000,209529,-0.002000,-0.103000,9.850000,-0.000204,-0.010503,1.004420,0.000000,-0.002000,-0.001000
2095.340000,209534,-0.017000,-0.116000,9.840000,-0.001734,-0.011829,1.003401,0.000000,-0.001000,-0.001000
2095.390000,209539,-0.004000,-0.112000,9.836000,-0.000408,-0.011421,1.002993,0.001000,-0.001000,-0.001000
2095.440000,209544,0.001000,-0.090000,9.812000,0.000102,-0.009177,1.000546,0.000000,-0.001000,-0.001000
2095.490000,209549,-0.005000,-0.107000,9.839000,-0.000510,-0.010911,1.003299,0.000000,-0.001000,-0.001000
2095.540000,209554,0.411000,7.506000,14.957000,0.041910,0.765399,1.525190,0.059000,-0.634000,0.447000
2095.590000,209559,0.237000,1.174000,9.315000,0.024167,0.119715,0.949866,-1.174000,-4.992000,1.243000
2095.640000,209564,1.885000,-0.681000,-1.422000,0.192217,-0.069443,-0.145004,0.076000,0.429000,-0.424000
2095.690000,209569,-0.174000,3.815000,12.756000,-0.017743,0.389022,1.300750,-0.758000,4.314000,-0.663000
2095.740000,209574,0.754000,2.218000,11.202000,0.076887,0.226173,1.142286,-1.002000,-0.679000,0.337000
2095.790000,209579,-0.249000,0.226000,5.402000,-0.025391,0.023046,0.550851,-0.754000,0.945000,0.071000
2095.840000,209584,0.127000,-0.153000,9.760000,0.012950,-0.015602,0.995243,-0.041000,0.007000,0.058000
2095.890000,209589,-0.023000,-0.113000,9.845000,-0.002345,-0.011523,1.003911,0.000000,-0.001000,-0.001000
2095.940000,209594,-0.034000,-0.092000,9.844000,-0.003467,-0.009381,1.003809,0.000000,-0.003000,-0.010000
2095.990000,209599,-0.061000,-0.093000,9.841000,-0.006220,-0.009483,1.003503,0.000000,-0.003000,0.013000
2096.040000,209604,-0.002000,-0.107000,9.844000,-0.000204,-0.010911,1.003809,0.001000,0.000000,-0.002000
2096.090000,209609,-0.034000,-0.107000,9.850000,-0.003467,-0.010911,1.004420,0.000000,-0.002000,-0.002000
2096.140000,209614,-0.016000,-0.105000,9.854000,-0.001632,-0.010707,1.004828,0.001000,-0.001000,-0.001000
2096.190000,209619,-0.004000,-0.099000,9.840000,-0.000408,-0.010095,1.003401,0.000000,0.000000,-0.002000
2096.240000,209624,-0.026000,-0.110000,9.851000,-0.002651,-0.011217,1.004522,0.000000,-0.003000,-0.002000
2096.290000,209629,-0.025000,-0.096000,9.848000,-0.002549,-0.009789,1.004217,0.000000,-0.001000,-0.002000
2096.340000,209634,-0.010000,-0.115000,9.850000,-0.001020,-0.011727,1.004420,0.000000,-0.001000,-0.001000
2096.390000,209639,-0.003000,-0.108000,9.829000,-0.000306,-0.011013,1.002279,0.000000,-0.001000,-0.002000
2096.440000,209644,-0.019000,-0.109000,9.838000,-0.001937,-0.011115,1.003197,0.000000,-0.002000,-0.001000
2096.490000,209649,-0.009000,-0.092000,9.838000,-0.000918,-0.009381,1.003197,0.001000,-0.002000,-0.001000
2096.540000,209654,-0.007000,-0.086000,9.859000,-0.000714,-0.008770,1.005338,0.000000,0.000000,-0.001000
2096.590000,209659,-0.008000,-0.115000,9.858000,-0.000816,-0.011727,1.005236,-0.001000,-0.001000,-0.001000
2096.640000,209664,0.000000,-0.121000,9.836000,0.000000,-0.012339,1.002993,0.000000,-0.002000,-0.002000
2096.690000,209669,-0.021000,-0.117000,9.830000,-0.002141,-0.011931,1.002381,0.000000,0.000000,-0.002000
2096.740000,209674,-0.011000,-0.111000,9.831000,-0.001122,-0.011319,1.002483,0.000000,-0.001000,-0.002000
2096.790000,209679,-0.013000,-0.085000,9.862000,-0.001326,-0.008668,1.005644,0.001000,-0.002000,0.003000
2096.840000,209684,-0.012000,-0.104000,9.859000,-0.001224,-0.010605,1.005338,0.000000,-0.002000,-0.001000
2096.890000,209689,-0.015000,-0.096000,9.859000,-0.001530,-0.009789,1.005338,0.000000,-0.001000,-0.001000
2096.940000,209694,-0.011000,-0.114000,9.842000,-0.001122,-0.011625,1.003605,0.000000,-0.002000,-0.001000
2096.990000,209699,-0.007000,-0.128000,9.861000,-0.000714,-0.013052,1.005542,0.000000,-0.001000,0.006000
2097.040000,209704,0.002000,-0.136000,9.864000,0.000204,-0.013868,1.005848,0.000000,0.000000,0.049000
2097.090000,209709,0.022000,-0.126000,9.850000,0.002243,-0.012848,1.004420,0.001000,-0.002000,0.045000
2097.140000,209714,0.001000,-0.119000,9.854000,0.000102,-0.012135,1.004828,0.000000,-0.001000,0.017000
2097.190000,209719,-0.007000,-0.120000,9.864000,-0.000714,-0.012237,1.005848,0.000000,-0.001000,-0.002000
2097.240000,209724,-0.007000,-0.116000,9.852000,-0.000714,-0.011829,1.004624,0.000000,-0.002000,-0.002000
2097.290000,209729,1.573000,0.653000,19.517000,0.160401,0.066587,1.990180,2.349000,-2.434000,0.170000
2097.340000,209734,0.490000,0.093000,2.575000,0.049966,0.009483,0.262577,0.156000,-3.510000,0.883000
2097.390000,209739,2.703000,0.771000,1.661000,0.275629,0.078620,0.169375,0.653000,0.613000,-0.584000
2097.440000,209744,-0.107000,1.817000,8.377000,-0.010911,0.185282,0.854216,-1.114000,4.150000,-0.286000
2097.490000,209749,0.940000,0.552000,18.452000,0.095853,0.056288,1.881580,0.403000,-0.417000,0.184000
2097.540000,209754,0.351000,0.630000,5.205000,0.035792,0.064242,0.530762,-0.062000,-0.494000,-0.108000
2097.590000,209759,1.242000,0.935000,11.977000,0.126649,0.095343,1.221314,-0.109000,0.415000,-0.011000
2097.640000,209764,0.815000,0.991000,8.993000,0.083107,0.101054,0.917031,-0.241000,-0.230000,0.049000
2097.690000,209769,0.972000,1.048000,10.251000,0.099116,0.106866,1.045311,-0.025000,0.130000,-0.049000
2097.740000,209774,0.769000,0.736000,9.218000,0.078416,0.075051,0.939974,0.008000,-0.017000,-0.031000
2097.790000,209779,0.924000,0.857000,10.081000,0.094222,0.087390,1.027976,-0.031000,0.125000,-0.033000
2097.920000,209792,0.768000,0.638000,9.758000,0.078314,0.065058,0.995039,0.060000,0.045000,-0.025000
2098.070000,209807,0.729000,0.772000,9.742000,0.074337,0.078722,0.993408,-0.016000,-0.021000,-0.008000
2098.170000,209817,0.751000,0.739000,9.788000,0.076581,0.075357,0.998098,-0.025000,-0.073000,0.002000
2098.320000,209832,0.721000,0.658000,9.819000,0.073522,0.067097,1.001259,-0.007000,0.038000,0.015000
2098.400000,209840,0.671000,0.559000,9.614000,0.068423,0.057002,0.980355,-0.033000,0.038000,0.016000
2098.550000,209855,0.690000,0.687000,9.750000,0.070360,0.070055,0.994223,-0.017000,0.032000,0.017000
2098.650000,209865,0.652000,0.600000,9.872000,0.066485,0.061183,1.006664,-0.016000,0.029000,0.002000
2092098.790000,209209879,0.620000,0.596000,9.768000,0.063222,0.060775,0.996059,0.016000,0.021000,-0.002000
2098.890000,209889,0.582000,0.689000,9.826000,0.059347,0.070258,1.001973,0.002000,0.002000,0.005000
2098.980000,209898,0.600000,0.715000,9.829000,0.061183,0.072910,1.002279,-0.022000,0.000000,0.005000
2092099.120000,209209912,0.631000,0.730000,9.779000,0.064344,0.074439,0.997180,-0.014000,-0.020000,0.000000
2099.220000,209922,0.624000,0.676000,9.821000,0.063630,0.068933,1.001463,0.008000,0.005000,-0.001000
2099.300000,209930,0.585000,0.673000,9.737000,0.059653,0.068627,0.992898,0.025000,-0.015000,-0.007000
2099352099.370000,209935209937,0.610000,0.683000,9.719000,0.062203,0.069647,0.991062,-0.001000,-0.001000,0.003000
2099.470000,209947,0.560000,0.712000,9.724000,0.057104,0.072604,0.991572,-0.019000,0.055000,-0.014000
2099.560000,209956,0.744000,0.479000,9.509000,0.075867,0.048844,0.969648,-0.092000,0.183000,-0.018000
2099.630000,209963,0.574000,-0.326000,9.105000,0.058532,-0.033243,0.928452,-0.096000,-2.750000,0.809000
2099.720000,209972,0.064000,-0.706000,10.198000,0.006526,-0.071992,1.039907,-0.407000,-0.006000,-0.119000
2099.810000,209981,-0.441000,-1.413000,9.456000,-0.044969,-0.144086,0.964244,-0.017000,-0.052000,0.481000
2099.960000,209996,-0.002000,-0.600000,9.791000,-0.000204,-0.061183,0.998404,0.010000,-0.001000,0.000000
2100.050000,210005,-0.020000,-0.562000,9.873000,-0.002039,-0.057308,1.006766,0.007000,0.000000,0.000000
2100.100000,210010,0.000000,-0.530000,9.842000,0.000000,-0.054045,1.003605,0.003000,0.000000,-0.001000
2100.150000,210015,-0.016000,-0.530000,9.823000,-0.001632,-0.054045,1.001667,0.001000,-0.002000,-0.001000
2100.230000,210023,0.003000,-0.563000,9.819000,0.000306,-0.057410,1.001259,-0.006000,-0.003000,-0.003000
2100.300000,210030,0.007000,-0.517000,9.847000,0.000714,-0.052719,1.004115,0.010000,-0.003000,-0.001000
2100.350000,210035,-0.016000,-0.525000,9.862000,-0.001632,-0.053535,1.005644,0.002000,-0.003000,0.000000
2100.400000,210040,-0.010000,-0.523000,9.845000,-0.001020,-0.053331,1.003911,0.002000,-0.002000,-0.001000
2100.490000,210049,0.007000,-0.513000,9.821000,0.000714,-0.052311,1.001463,-0.001000,-0.003000,-0.001000
2100.570000,210057,0.002000,-0.517000,9.849000,0.000204,-0.052719,1.004318,-0.007000,-0.001000,0.000000
2100.620000,210062,0.002000,-0.517000,9.853000,0.000204,-0.052719,1.004726,0.012000,-0.003000,-0.001000
2100.700000,210070,-0.014000,-0.492000,9.841000,-0.001428,-0.050170,1.003503,0.003000,-0.001000,0.000000
2100.790000,210079,0.001000,-0.507000,9.826000,0.000102,-0.051700,1.001973,-0.001000,-0.002000,-0.001000
2100.870000,210087,-0.013000,-0.477000,9.849000,-0.001326,-0.048640,1.004318,0.006000,-0.003000,-0.001000
2100.970000,210097,0.001000,-0.505000,9.859000,0.000102,-0.051496,1.005338,0.002000,-0.001000,-0.001000
2101.100000,210110,0.005000,-0.505000,9.818000,0.000510,-0.051496,1.001157,-0.004000,-0.002000,-0.002000
2101.190000,210119,0.004000,-0.520000,9.846000,0.000408,-0.053025,1.004013,0.006000,-0.001000,-0.002000
2101.280000,210128,0.002000,-0.509000,9.843000,0.000204,-0.051904,1.003707,0.000000,-0.001000,0.000000
2101.370000,210137,0.002000,-0.503000,9.851000,0.000204,-0.051292,1.004522,0.001000,-0.001000,-0.001000
2101.480000,210148,-0.007000,-0.488000,9.851000,-0.000714,-0.049762,1.004522,0.003000,-0.001000,-0.001000
2101.530000,210153,0.001000,-0.496000,9.831000,0.000102,-0.050578,1.002483,0.001000,-0.002000,-0.001000
2101.600000,210160,0.004000,-0.503000,9.836000,0.000408,-0.051292,1.002993,0.002000,-0.001000,0.000000
2101.670000,210167,-0.014000,-0.493000,9.836000,-0.001428,-0.050272,1.002993,0.002000,-0.001000,0.000000
2101.760000,210176,-0.008000,-0.499000,9.833000,-0.000816,-0.050884,1.002687,-0.001000,-0.002000,0.000000
2101.840000,210184,0.008000,-0.492000,9.817000,0.000816,-0.050170,1.001055,-0.017000,0.000000,-0.001000
2101.890000,210189,0.003000,-0.472000,9.839000,0.000306,-0.048131,1.003299,0.012000,-0.001000,0.000000
22101.990000,2210199,0.002000,-0.497000,9.869000,0.000204,-0.050680,1.006358,0.014000,0.000000,-0.001000
2102042102.070000,210204210207,-0.004000,-0.500000,9.857000,-0.000408,-0.050986,1.005134,0.008000,-0.002000,0.000000
2102.120000,210212,0.001000,-0.508000,9.819000,0.000102,-0.051802,1.001259,-0.003000,-0.002000,-0.001000
2102.250000,210225,-0.004000,-0.492000,9.845000,-0.000408,-0.050170,1.003911,-0.006000,-0.001000,-0.001000
2102.320000,210232,-0.001000,-0.508000,9.821000,-0.000102,-0.051802,1.001463,-0.002000,-0.001000,-0.001000
2102.420000,210242,-0.022000,-0.495000,9.841000,-0.002243,-0.050476,1.003503,-0.002000,-0.001000,-0.002000
212102.500000,21210250,-0.016000,-0.500000,9.850000,-0.001632,-0.050986,1.004420,-0.001000,-0.001000,-0.001000
2102.550000,210255,-0.002000,-0.495000,9.847000,-0.000204,-0.050476,1.004115,-0.001000,-0.002000,0.000000
2102.690000,210269,0.007000,-0.539000,9.818000,0.000714,-0.054963,1.001157,0.000000,-0.002000,-0.001000
2102.780000,210278,-0.004000,-0.472000,9.851000,-0.000408,-0.048131,1.004522,0.004000,-0.001000,0.000000
2102.870000,210287,0.007000,-0.489000,9.843000,0.000714,-0.049864,1.003707,0.002000,-0.003000,-0.002000
2102.920000,210292,-0.008000,-0.482000,9.836000,-0.000816,-0.049150,1.002993,0.001000,-0.001000,0.000000
2102.990000,210299,0.005000,-0.496000,9.812000,0.000510,-0.050578,1.000546,-0.004000,0.000000,-0.002000
2103.060000,210306,-0.009000,-0.505000,9.828000,-0.000918,-0.051496,1.002177,-0.002000,-0.001000,-0.001000
2103.140000,210314,-0.002000,-0.505000,9.819000,-0.000204,-0.051496,1.001259,-0.002000,-0.003000,-0.001000
2103.220000,210322,-0.005000,-0.492000,9.847000,-0.000510,-0.050170,1.004115,0.000000,-0.004000,0.000000
2103.300000,210330,0.009000,-0.487000,9.830000,0.000918,-0.049660,1.002381,0.006000,-0.002000,-0.001000
2103.350000,210335,-0.021000,-0.496000,9.842000,-0.002141,-0.050578,1.003605,0.001000,-0.003000,0.000000
2103.460000,210346,0.002000,-0.486000,9.834000,0.000204,-0.049558,1.002789,-0.011000,0.000000,-0.001000
2103.550000,210355,-0.005000,-0.494000,9.821000,-0.000510,-0.050374,1.001463,-0.001000,-0.001000,-0.002000
2103.630000,210363,-0.001000,-0.484000,9.839000,-0.000102,-0.049354,1.003299,0.004000,0.000000,-0.001000
2103.680000,210368,0.000000,-0.475000,9.840000,0.000000,-0.048437,1.003401,0.001000,0.000000,0.000000
2103.800000,210380,0.005000,-0.483000,9.842000,0.000510,-0.049252,1.003605,0.002000,-0.001000,0.000000
2103.850000,210385,-0.002000,-0.496000,9.845000,-0.000204,-0.050578,1.003911,0.000000,-0.001000,-0.001000
2103.920000,210392,0.000000,-0.484000,9.835000,0.000000,-0.049354,1.002891,0.001000,-0.002000,-0.002000
2104.050000,210405,-0.011000,-0.475000,9.849000,-0.001122,-0.048437,1.004318,0.001000,-0.001000,-0.002000
2104.140000,210414,0.001000,-0.491000,9.829000,0.000102,-0.050068,1.002279,0.000000,-0.003000,-0.001000
2104.220000,210422,0.000000,-0.489000,9.832000,0.000000,-0.049864,1.002585,0.000000,-0.002000,-0.001000
2104.300000,210430,-0.006000,-0.460000,9.818000,-0.000612,-0.046907,1.001157,-0.001000,-0.002000,0.000000
2104.380000,210438,0.002000,-0.489000,9.820000,0.000204,-0.049864,1.001361,0.001000,-0.001000,-0.002000
2104.480000,210448,0.010000,-0.488000,9.850000,0.001020,-0.049762,1.004420,0.000000,0.000000,-0.001000
2104.570000,210457,0.012000,-0.499000,9.831000,0.001224,-0.050884,1.002483,-0.014000,-0.001000,-0.002000
2104.670000,210467,0.001000,-0.489000,9.845000,0.000102,-0.049864,1.003911,0.000000,-0.002000,-0.001000
2104.750000,210475,-0.001000,-0.491000,9.815000,-0.000102,-0.050068,1.000851,0.001000,-0.002000,-0.002000
2104.830000,210483,-0.008000,-0.495000,9.841000,-0.000816,-0.050476,1.003503,0.002000,0.000000,-0.001000
2104.910000,210491,0.000000,-0.487000,9.833000,0.000000,-0.049660,1.002687,0.001000,-0.002000,-0.001000
2105.000000,210500,-0.008000,-0.499000,9.813000,-0.000816,-0.050884,1.000648,-0.001000,-0.001000,0.000000
2105.090000,210509,0.001000,-0.483000,9.795000,0.000102,-0.049252,0.998812,-0.002000,-0.001000,0.000000
2105.170000,210517,0.005000,-0.478000,9.868000,0.000510,-0.048742,1.006256,0.002000,-0.001000,-0.002000
2105.260000,210526,-0.004000,-0.477000,9.823000,-0.000408,-0.048640,1.001667,0.001000,-0.001000,-0.001000
2105.350000,210535,-0.001000,-0.502000,9.838000,-0.000102,-0.051190,1.003197,0.005000,-0.003000,-0.001000
2105.430000,210543,0.000000,-0.508000,9.856000,0.000000,-0.051802,1.005032,-0.002000,0.000000,-0.001000
2105.500000,210550,-0.013000,-0.466000,9.836000,-0.001326,-0.047519,1.002993,0.004000,-0.002000,-0.001000
2105.590000,210559,-0.006000,-0.481000,9.818000,-0.000612,-0.049048,1.001157,0.002000,-0.001000,-0.001000
2105.690000,210569,-0.017000,-0.496000,9.837000,-0.001734,-0.050578,1.003095,-0.003000,-0.001000,-0.001000
2105.760000,210576,-0.002000,-0.496000,9.835000,-0.000204,-0.050578,1.002891,0.000000,-0.002000,-0.001000
2105.830000,210583,-0.006000,-0.463000,9.848000,-0.000612,-0.047213,1.004217,0.001000,-0.001000,-0.001000
2105.910000,210591,-0.004000,-0.503000,9.815000,-0.000408,-0.051292,1.000851,-0.002000,-0.001000,0.000000
2105.990000,210599,0.013000,-0.495000,9.838000,0.001326,-0.050476,1.003197,-0.005000,-0.001000,0.000000
2106.070000,210607,-0.025000,-0.489000,9.856000,-0.002549,-0.049864,1.005032,0.003000,-0.002000,0.000000
2106.170000,210617,-0.003000,-0.465000,9.838000,-0.000306,-0.047417,1.003197,0.003000,-0.001000,0.000000
2106.240000,210624,-0.011000,-0.485000,9.853000,-0.001122,-0.049456,1.004726,0.003000,0.000000,-0.001000
2106.330000,210633,0.006000,-0.512000,9.823000,0.000612,-0.052209,1.001667,-0.002000,-0.001000,-0.001000
2106.420000,210642,-0.015000,-0.480000,9.852000,-0.001530,-0.048946,1.004624,0.001000,-0.001000,-0.001000
2106.500000,210650,-0.004000,-0.484000,9.835000,-0.000408,-0.049354,1.002891,0.000000,-0.002000,-0.001000
2106.570000,210657,-0.023000,-0.481000,9.818000,-0.002345,-0.049048,1.001157,0.000000,-0.002000,-0.002000
2106.660000,210666,-0.019000,-0.462000,9.842000,-0.001937,-0.047111,1.003605,-0.001000,-0.002000,-0.001000
2106.750000,210675,-0.002000,-0.485000,9.834000,-0.000204,-0.049456,1.002789,0.000000,-0.001000,0.000000
2106.840000,210684,-0.011000,-0.471000,9.866000,-0.001122,-0.048029,1.006052,0.006000,-0.003000,-0.001000
2106.930000,210693,-0.004000,-0.475000,9.856000,-0.000408,-0.048437,1.005032,0.000000,0.000000,-0.001000
2107.010000,210701,-0.013000,-0.465000,9.847000,-0.001326,-0.047417,1.004115,0.000000,0.000000,0.000000
2107.100000,210710,-0.007000,-0.474000,9.829000,-0.000714,-0.048335,1.002279,0.002000,-0.003000,-0.001000
2107.210000,210721,-0.007000,-0.517000,9.817000,-0.000714,-0.052719,1.001055,-0.015000,-0.002000,-0.002000
2107.290000,210729,0.000000,-0.455000,9.875000,0.000000,-0.046397,1.006970,0.005000,-0.002000,-0.001000
2107.380000,210738,-0.013000,-0.500000,9.847000,-0.001326,-0.050986,1.004115,-0.007000,-0.002000,-0.001000
2107.450000,210745,-0.005000,-0.486000,9.828000,-0.000510,-0.049558,1.002177,-0.005000,-0.002000,-0.001000
2107.600000,210760,0.007000,-0.484000,9.841000,0.000714,-0.049354,1.003503,0.002000,-0.002000,-0.001000
2107.680000,210768,-0.022000,-0.484000,9.837000,-0.002243,-0.049354,1.003095,0.000000,-0.001000,-0.001000
2107.760000,210776,-0.010000,-0.474000,9.826000,-0.001020,-0.048335,1.001973,0.000000,-0.001000,-0.001000
2107.860000,210786,0.000000,-0.501000,9.849000,0.000000,-0.051088,1.004318,0.000000,-0.001000,-0.001000
2107.950000,210795,-0.007000,-0.477000,9.853000,-0.000714,-0.048640,1.004726,0.003000,-0.001000,0.000000
2108.100000,210810,0.002000,-0.472000,9.856000,0.000204,-0.048131,1.005032,-0.001000,-0.002000,0.000000
2108.180000,210818,0.000000,-0.483000,9.847000,0.000000,-0.049252,1.004115,0.002000,0.000000,0.000000
2108.230000,210823,-0.006000,-0.490000,9.838000,-0.000612,-0.049966,1.003197,0.002000,-0.002000,-0.001000
2108.360000,210836,-0.001000,-0.426000,9.866000,-0.000102,-0.043440,1.006052,0.024000,0.000000,-0.002000
2108.440000,210844,-0.016000,-0.486000,9.844000,-0.001632,-0.049558,1.003809,-0.009000,0.000000,0.000000
2108.530000,210853,0.001000,-0.481000,9.797000,0.000102,-0.049048,0.999016,0.001000,-0.001000,0.000000
2108.610000,210861,-0.002000,-0.500000,9.776000,-0.000204,-0.050986,0.996875,-0.015000,-0.001000,0.000000
